article_source,sirens,source_invoice_ids_count,source_invoice_ids_sample,compte_comptable
TR FONDU CROQMONSIEUR 200GX6BV,752620443,1,fr_bd_752620443:37c900d0-2cea-4975-8635-fe3c91185f4d,607
TOASTI ORIGIN 10TR 20OG LA VQR,752620443,1,fr_bd_752620443:37c900d0-2cea-4975-8635-fe3c91185f4d,607
POM GOLDEN 201/270 MYL C1 FRFRANCE,752620443,1,fr_bd_752620443:37c900d0-2cea-4975-8635-fe3c91185f4d,607
50 POCH PERF A4 PP 6/100EME,752620443,1,fr_bd_752620443:37c900d0-2cea-4975-8635-fe3c91185f4d,6062
UHU 8 STICKS DE COLLE 8.2G,752620443,1,fr_bd_752620443:37c900d0-2cea-4975-8635-fe3c91185f4d,6062
PATAFIX BLANC 80 PASTILLES,752620443,1,fr_bd_752620443:37c900d0-2cea-4975-8635-fe3c91185f4d,6062
POM JAZZ/Scifre 170/220 C1 FR FRANCE,752620443,1,fr_bd_752620443:38ff48e9-9a54-40a2-b111-23ea213ce999,6062
POI COMICE 70/75 4.2KG C1 FRFRANCE,752620443,1,fr_bd_752620443:38ff48e9-9a54-40a2-b111-23ea213ce999,6062
Xerox Premier -Papier multifonction Blanc ClE 161 80 g/m2 A4-Lot de 24 cartons -120 ramettes de 500 feuilles-60.000 feuilles,752620443,1,fr_bd_752620443:3aa4c2e6-1a02-4e16-92f3-ac5823469801,606200
21000ET. 22X12 FLUO ORANGE,752620443,1,fr_bd_752620443:457b603c-edba-4ded-a2c5-bcd5f4974632,6061
COCA SANS SUCRES PET50CLX12 0S,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
FANTA CITR0N BTE SLIM 33CL,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
FANTA ORANGE PET 50CL,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
SCHWEPPE POMME 5OCL PET,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
TOMATE ENTIERE PELEE ZRP 1/2,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
SEL FIN IODE BV 50OG CEREBO,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
BUCHETTE SUCRE 4GX1000 RI0BA,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
NESTLE GALAK TABLETTE 100GX2,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
NESTLE DESSERT NOIR 5X205G,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
SCHOKOBONS WHITE 20OG,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
TETE BRUL COLA BARRE X 150,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
MALABAR FRAISE B0ITE 200PCES,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
TETE BRUL POMME BARRE X150,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
MAXI BURGER LC 6X82G AR0Z,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
PATE BRISEE TARTE EN 0R 230G,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
LIME CAL 42/48 MEXIQUE C1 MEXIQUE,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
CLEMENTINE MC 5.5KG CAL 1 ESP C1ESPAGNE,752620443,1,fr_bd_752620443:460f4096-fbe1-4e8f-9a44-ddd8bbdb100f,607
LIPTON PASTEQ/ MENTH PET 5OCL,752620443,1,fr_bd_752620443:4cda0ed1-d2e3-4f78-bb61-dc2a9d6c8b3c,6068
CITRON VERT 42/48F BRESIL C1,752620443,1,fr_bd_752620443:53e4bdec-d95f-4fa5-a239-6b4fcb999f82,6061
CITR NT PRIMO MC 2.5KG CAL.4 ES,752620443,1,fr_bd_752620443:53e4bdec-d95f-4fa5-a239-6b4fcb999f82,6061
VINAIGRE BLANC HALAL*NAHIL** (12x1L),752620443,1,fr_bd_752620443:5cbc94a5-0137-4cb2-8519-fae4f1a6b509,6068
ROULEAU THERMIQUE CAISSE 80X80X12,752620443,1,fr_bd_752620443:60b38a3f-aeea-4293-a956-2ab8f4f36e23,60630000
PAPIER FILM ALIMENTAIRE 30M,752620443,1,fr_bd_752620443:60b38a3f-aeea-4293-a956-2ab8f4f36e23,60610000
PAPIER ALUMINIUM 10M,752620443,1,fr_bd_752620443:60b38a3f-aeea-4293-a956-2ab8f4f36e23,60610000
Bel 200PCS Premium recharge cotton-tiges,752620443,1,fr_bd_752620443:613d1b95-33ab-4ac7-854c-2a575caeb2b0,60610000
Consommation électricité du 09/05/24 au 08/06/24,752620443,1,fr_bd_752620443:62f9b36b-d6ba-4ddc-967d-cff25d53718a,6061
LAYE,752620443,1,fr_bd_752620443:65b42c57-af37-40d1-bc04-2c98b0d50b1c,601
GOMBOS ENTIER VIETNAM SURGELE (50x200g),752620443,1,fr_bd_752620443:65b42c57-af37-40d1-bc04-2c98b0d50b1c,601
ELAND,752620443,1,fr_bd_752620443:65b42c57-af37-40d1-bc04-2c98b0d50b1c,601
CAPRI SUN MULTIVITAMINE (12x20cl)+2GRATIS,752620443,1,fr_bd_752620443:65b42c57-af37-40d1-bc04-2c98b0d50b1c,601
CARTE BANCAIRE,752620443,1,fr_bd_752620443:6694f511-b809-4a83-86ce-59f2641a99bf,6068
LIPTON PASTEQ MENT SLEEK 33CL,752620443,1,fr_bd_752620443:684000b0-0a54-48d6-b91f-0f41e658cf50,6068
VELOUTE 16*125G FRUIXX,752620443,1,fr_bd_752620443:684000b0-0a54-48d6-b91f-0f41e658cf50,6061
0EUF 6 G SOL ROCHAMBEAU,752620443,1,fr_bd_752620443:684000b0-0a54-48d6-b91f-0f41e658cf50,6061
